rep,selCoeff,pnps,pnps_alt,neutmuts,delmuts,m1muts,m2muts,m3muts
3,-0.1,0.296296,-0.542857,27,8,0,0,8
3,-0.001,0.548387,-0.291667,31,17,17,0,0
3,-0.01,0.6,-0.25,25,15,0,15,0
3,-0.1,0.285714,-0.555556,28,8,0,0,8
3,-0.001,0.363636,-0.466667,22,8,8,0,0
3,-0.01,0.684211,-0.1875,19,13,0,13,0
3,-0.1,0.217391,-0.642857,23,5,0,0,5
3,-0.001,0.541667,-0.297297,24,13,13,0,0
3,-0.01,0.535714,-0.302326,28,15,0,15,0
3,-0.1,0.212121,-0.65,33,7,0,0,7
3,-0.001,0.62069,-0.234043,29,18,18,0,0
3,-0.01,0.441176,-0.387755,34,15,0,15,0
3,-0.1,0.0882353,-0.837838,34,3,0,0,3
3,-0.001,0.517241,-0.318182,29,15,15,0,0
3,-0.01,0.423077,-0.405405,26,11,0,11,0
3,-0.1,0.153846,-0.733333,26,4,0,0,4
3,-0.001,0.631579,-0.225806,19,12,12,0,0
3,-0.01,0.565217,-0.277778,23,13,0,13,0
3,-0.1,0.166667,-0.714286,24,4,0,0,4
3,-0.001,0.705882,-0.172414,17,12,12,0,0
3,-0.01,0.411765,-0.416667,34,14,0,14,0
3,-0.1,0.352941,-0.478261,34,12,0,0,12
3,-0.001,0.32,-0.515152,25,8,8,0,0
3,-0.01,0.15625,-0.72973,32,5,0,5,0
3,-0.1,0.111111,-0.8,27,3,0,0,3
3,-0.001,0.344828,-0.487179,29,10,10,0,0
3,-0.01,0.322581,-0.512195,31,10,0,10,0
3,-0.1,0.217391,-0.642857,23,5,0,0,5
3,-0.001,0.56,-0.282051,25,14,14,0,0
3,-0.01,0.4375,-0.391304,32,14,0,14,0
3,-0.1,0.222222,-0.636364,36,8,0,0,8
3,-0.001,0.692308,-0.181818,26,18,18,0,0
3,-0.01,0.363636,-0.466667,22,8,0,8,0
3,-0.1,0.166667,-0.714286,24,4,0,0,4
3,-0.001,0.695652,-0.179487,23,16,16,0,0
3,-0.01,0.588235,-0.259259,17,10,0,10,0
3,-0.1,0.166667,-0.714286,30,5,0,0,5
3,-0.001,0.59375,-0.254902,32,19,19,0,0
3,-0.01,0.882353,-0.0625,17,15,0,15,0
3,-0.1,0.217391,-0.642857,23,5,0,0,5
3,-0.001,0.708333,-0.170732,24,17,17,0,0
3,-0.01,0.28,-0.5625,25,7,0,7,0
3,-0.1,0.304348,-0.533333,23,7,0,0,7
3,-0.001,0.45,-0.37931,20,9,9,0,0
3,-0.01,0.322581,-0.512195,31,10,0,10,0
3,-0.1,0.5,-0.333333,18,9,0,0,9
3,-0.001,0.514286,-0.320755,35,18,18,0,0
3,-0.01,0.6,-0.25,30,18,0,18,0
3,-0.1,0.0769231,-0.857143,26,2,0,0,2
3,-0.001,0.4375,-0.391304,32,14,14,0,0
3,-0.01,0.423077,-0.405405,26,11,0,11,0
3,-0.1,0.128205,-0.772727,39,5,0,0,5
3,-0.001,1.0,0.0,23,23,23,0,0
3,-0.01,0.107143,-0.806452,28,3,0,3,0
3,-0.1,0.368421,-0.461538,19,7,0,0,7
3,-0.001,0.642857,-0.217391,28,18,18,0,0
3,-0.01,0.25,-0.6,32,8,0,8,0
3,-0.1,0.208333,-0.655172,24,5,0,0,5
3,-0.001,0.580645,-0.265306,31,18,18,0,0
3,-0.01,0.225806,-0.631579,31,7,0,7,0
3,-0.1,0.290323,-0.55,31,9,0,0,9
3,-0.001,0.730769,-0.155556,26,19,19,0,0
3,-0.01,0.275862,-0.567568,29,8,0,8,0
3,-0.1,0.230769,-0.625,26,6,0,0,6
3,-0.001,0.333333,-0.5,33,11,11,0,0
3,-0.01,0.391304,-0.4375,23,9,0,9,0
3,-0.1,0.130435,-0.769231,23,3,0,0,3
3,-0.001,0.458333,-0.371429,24,11,11,0,0
3,-0.01,0.357143,-0.473684,28,10,0,10,0
